N,P,K,temperature,humidity,ph,rainfall,label
139.17,27.95,92.06,28.55,82.88,6.08,1758.0,cafe_robusta
125.76,44.14,121.25,29.11,83.27,6.22,1390.84,cafe_robusta
139.81,48.51,121.45,29.4,72.73,5.98,1212.42,cafe_robusta
125.82,36.56,127.36,29.21,79.94,5.09,1722.64,cafe_robusta
135.68,21.04,76.51,29.1,63.24,5.08,1954.76,cafe_robusta
155.72,49.21,128.23,28.03,70.93,6.42,1754.62,cafe_robusta
108.01,35.69,116.98,29.34,68.94,5.69,2367.83,cafe_robusta
83.76,47.44,91.8,25.01,71.17,5.63,2183.6,cafe_robusta
154.24,37.2,118.29,27.86,68.27,5.88,2066.86,cafe_robusta
81.88,33.86,129.48,27.1,68.36,5.38,1472.33,cafe_robusta
112.13,26.76,69.46,24.91,75.17,5.22,1257.65,cafe_robusta
82.77,29.36,73.31,26.31,71.39,5.49,2283.61,cafe_robusta
120.4,23.2,80.7,29.79,84.42,5.38,1417.41,cafe_robusta
119.66,36.85,88.71,26.23,65.8,5.17,1941.6,cafe_robusta
154.61,24.82,109.34,25.5,67.35,6.28,1793.44,cafe_robusta
126.66,35.51,65.69,26.76,70.47,5.13,1974.56,cafe_robusta
80.79,27.3,114.67,22.3,76.17,6.42,1422.55,cafe_robusta
113.37,40.14,91.53,26.96,70.1,5.22,1315.76,cafe_robusta
139.56,28.35,119.32,27.94,61.24,5.3,1579.59,cafe_robusta
127.56,48.34,64.22,24.0,69.41,5.28,1908.88,cafe_robusta
118.24,31.08,96.18,24.85,68.58,5.4,1902.57,cafe_robusta
115.53,26.87,60.91,23.21,61.07,5.65,1492.63,cafe_robusta
113.64,31.53,97.66,27.79,71.98,5.09,1222.76,cafe_robusta
97.06,34.87,63.14,24.62,82.18,5.14,2433.07,cafe_robusta
148.53,49.11,120.46,22.64,63.78,5.2,1344.61,cafe_robusta
106.22,49.06,77.64,23.95,76.9,5.15,1668.36,cafe_robusta
103.63,49.66,96.02,27.17,63.23,6.39,1619.19,cafe_robusta
136.55,53.41,95.61,26.06,62.93,5.59,2308.2,cafe_robusta
90.81,52.11,106.71,25.37,73.66,5.23,1482.73,cafe_robusta
102.91,33.47,124.09,24.94,73.1,5.24,2156.77,cafe_robusta
124.82,35.4,126.3,29.13,76.49,6.38,1934.22,cafe_robusta
146.15,34.33,66.07,29.95,64.14,5.38,1412.03,cafe_robusta
107.0,30.12,102.08,29.97,61.31,6.17,1366.39,cafe_robusta
81.59,42.35,121.13,23.41,68.54,5.25,2378.46,cafe_robusta
101.63,35.56,122.63,26.42,83.32,6.39,1800.08,cafe_robusta
126.59,28.06,129.34,24.23,79.58,5.47,1606.95,cafe_robusta
88.31,39.6,77.14,23.19,65.67,5.38,1855.31,cafe_robusta
110.87,22.64,97.52,28.3,74.36,6.46,1328.9,cafe_robusta
145.69,37.7,96.51,26.15,68.13,5.49,2021.4,cafe_robusta
83.58,40.61,110.72,24.85,65.43,5.32,1306.39,cafe_robusta
87.18,25.83,61.34,24.13,67.66,6.49,2489.19,cafe_robusta
94.96,27.46,94.43,23.19,72.6,5.6,1622.01,cafe_robusta
145.81,48.98,129.15,23.78,82.21,5.81,1968.9,cafe_robusta
151.7,52.99,110.88,24.78,72.24,5.92,2277.23,cafe_robusta
132.64,32.79,89.25,22.4,83.11,5.13,1953.91,cafe_robusta
149.73,34.73,116.01,28.43,61.5,5.62,2098.33,cafe_robusta
113.79,39.08,101.61,23.21,70.3,5.04,1394.51,cafe_robusta
120.98,40.08,70.24,28.04,69.32,6.38,1703.96,cafe_robusta
91.98,46.53,99.75,25.09,68.9,5.23,1643.09,cafe_robusta
82.35,37.58,122.77,28.36,60.71,6.32,1788.02,cafe_robusta
95.27,46.33,82.6,24.03,64.03,5.73,1321.41,cafe_robusta
142.85,36.47,91.29,22.01,80.45,5.74,1771.86,cafe_robusta
140.91,22.2,85.67,26.61,71.51,5.27,1589.06,cafe_robusta
104.02,54.72,82.83,23.64,80.57,5.63,1777.02,cafe_robusta
123.91,40.85,101.34,22.28,80.47,5.29,1580.04,cafe_robusta
93.87,46.85,100.86,28.04,76.33,5.16,1591.95,cafe_robusta
120.58,30.67,74.51,28.96,78.69,5.52,2194.52,cafe_robusta
130.2,20.13,86.62,24.32,65.45,5.38,2425.07,cafe_robusta
118.91,49.67,75.0,23.4,82.22,5.74,2363.7,cafe_robusta
85.04,52.08,89.08,23.24,77.08,6.2,1261.59,cafe_robusta
158.98,44.4,82.5,23.21,69.81,5.33,1842.4,cafe_robusta
142.55,43.1,90.52,22.95,83.93,5.41,1561.18,cafe_robusta
131.64,46.97,128.89,29.75,82.84,5.65,1416.67,cafe_robusta
126.76,20.6,73.74,22.02,64.51,5.71,1711.32,cafe_robusta
109.54,49.08,107.25,29.49,71.13,5.41,1359.49,cafe_robusta
133.76,49.46,72.86,29.03,73.16,5.22,2035.72,cafe_robusta
121.6,20.99,87.95,28.28,73.89,5.42,2407.23,cafe_robusta
99.02,28.85,84.82,29.16,72.69,6.02,2469.14,cafe_robusta
142.66,26.04,115.18,27.99,65.82,5.49,2123.17,cafe_robusta
99.07,27.29,109.24,29.04,61.88,5.67,1989.33,cafe_robusta
134.1,54.87,107.79,26.96,84.74,5.09,1296.77,cafe_robusta
124.85,32.55,66.77,24.45,76.86,6.32,1322.62,cafe_robusta
123.21,30.36,106.71,26.4,83.17,5.06,1811.05,cafe_robusta
95.42,38.79,119.75,29.29,69.96,6.22,1564.66,cafe_robusta
80.5,49.93,68.36,22.14,68.84,5.57,1300.39,cafe_robusta
145.13,34.2,94.29,24.12,72.79,6.15,2378.04,cafe_robusta
157.64,34.94,129.3,24.36,60.17,6.15,1431.97,cafe_robusta
84.2,52.34,115.43,22.82,79.42,6.27,2376.89,cafe_robusta
123.5,44.62,113.36,27.51,76.17,5.82,1822.95,cafe_robusta
159.69,31.81,66.18,28.12,65.35,5.8,1324.54,cafe_robusta
129.54,53.04,110.59,23.72,84.28,5.46,1767.6,cafe_robusta
119.85,54.68,64.82,27.57,69.05,5.12,2415.54,cafe_robusta
127.19,46.37,76.83,28.09,80.71,5.65,1943.54,cafe_robusta
157.75,49.64,91.14,27.32,79.61,5.04,1964.88,cafe_robusta
158.76,53.15,118.27,22.85,84.85,5.91,1489.78,cafe_robusta
133.94,49.98,67.86,29.33,83.01,5.02,2370.41,cafe_robusta
155.75,21.32,80.59,24.98,68.72,6.14,1665.54,cafe_robusta
156.53,54.82,82.18,26.07,73.94,5.87,1686.47,cafe_robusta
93.28,21.91,67.44,29.21,67.01,5.12,2010.59,cafe_robusta
86.02,22.45,103.51,26.73,61.04,5.69,1766.5,cafe_robusta
123.74,45.82,79.8,25.46,79.82,6.38,2358.72,cafe_robusta
118.21,38.23,97.04,28.95,81.0,5.47,1411.7,cafe_robusta
110.32,30.09,126.55,24.13,64.53,6.35,1312.42,cafe_robusta
100.82,35.37,101.66,24.62,72.41,5.3,1946.56,cafe_robusta
112.63,49.72,89.1,25.55,74.8,5.18,1403.83,cafe_robusta
143.22,29.57,107.93,22.78,80.55,6.48,1685.8,cafe_robusta
120.44,35.49,122.59,22.08,76.34,5.98,1697.1,cafe_robusta
97.55,28.39,116.03,22.53,74.1,5.46,1544.82,cafe_robusta
120.46,51.43,103.27,28.31,75.02,6.05,1762.13,cafe_robusta
154.08,37.57,98.62,26.2,67.9,5.35,1295.99,cafe_robusta
137.45,30.12,87.24,29.36,74.16,5.15,2239.5,cafe_robusta
100.49,39.34,95.7,23.9,62.89,5.32,1326.54,cafe_robusta
102.05,54.91,88.15,28.91,73.73,6.0,1403.25,cafe_robusta
101.98,37.87,121.68,22.34,72.67,5.08,1793.87,cafe_robusta
130.31,46.07,69.7,23.33,71.75,6.5,1662.86,cafe_robusta
114.2,35.14,65.65,28.19,66.33,6.06,1817.62,cafe_robusta
128.94,21.89,122.3,23.95,76.75,6.2,1902.05,cafe_robusta
106.99,54.23,79.49,29.59,63.91,5.58,1380.04,cafe_robusta
80.18,29.11,66.1,29.89,79.04,5.01,1490.74,cafe_robusta
133.61,33.95,118.23,26.04,76.34,5.9,2029.62,cafe_robusta
98.41,33.07,63.54,26.7,71.48,6.14,1468.3,cafe_robusta
114.94,26.33,102.98,28.78,79.14,6.42,2463.24,cafe_robusta
141.76,30.04,75.35,25.58,84.85,5.62,1458.79,cafe_robusta
155.55,33.51,108.36,28.31,81.08,6.23,2287.12,cafe_robusta
133.41,34.13,106.71,28.69,68.77,5.44,1646.82,cafe_robusta
124.1,21.84,114.53,23.11,63.32,5.3,1950.01,cafe_robusta
102.85,32.88,125.22,28.78,81.3,5.87,2326.41,cafe_robusta
142.29,53.36,64.51,22.23,64.38,6.39,1987.23,cafe_robusta
114.09,37.94,118.07,29.43,78.24,6.14,1616.49,cafe_robusta
117.36,50.98,115.02,27.47,61.63,5.06,1369.53,cafe_robusta
126.51,38.77,125.99,27.56,67.35,5.24,2304.39,cafe_robusta
116.77,42.87,99.56,22.86,61.43,5.57,1670.02,cafe_robusta
133.9,42.13,127.83,28.86,72.41,5.75,2076.37,cafe_robusta
89.13,55.0,96.32,29.28,84.18,5.87,1334.35,cafe_robusta
125.87,40.92,115.24,22.39,71.66,6.38,2488.69,cafe_robusta
95.31,50.47,70.24,28.73,66.93,6.44,2104.15,cafe_robusta
111.93,29.83,76.47,27.45,82.39,6.13,2285.23,cafe_robusta
142.51,54.27,113.05,23.68,79.79,5.48,2494.54,cafe_robusta
110.13,30.25,76.75,27.27,62.73,6.43,1582.61,cafe_robusta
103.63,21.61,77.22,25.35,69.24,5.41,1252.97,cafe_robusta
104.05,47.24,90.72,24.33,67.62,5.83,1592.98,cafe_robusta
130.46,54.63,62.88,23.35,64.48,5.67,1253.84,cafe_robusta
118.2,52.51,60.81,24.92,79.02,5.23,1300.83,cafe_robusta
130.46,20.35,116.12,22.53,73.11,6.11,1514.61,cafe_robusta
88.28,26.15,119.83,27.65,64.95,6.07,2121.2,cafe_robusta
159.82,33.7,120.54,25.57,82.44,5.14,1427.91,cafe_robusta
148.0,48.68,81.38,26.77,69.57,5.02,1233.94,cafe_robusta
84.34,40.79,79.55,23.15,83.53,5.18,2076.18,cafe_robusta
151.53,25.73,75.03,26.59,72.71,5.78,1921.08,cafe_robusta
155.99,21.88,113.23,23.86,69.34,5.13,1779.31,cafe_robusta
144.34,23.46,79.29,24.98,62.6,6.14,2223.03,cafe_robusta
146.87,40.44,95.51,24.1,76.38,5.67,2462.01,cafe_robusta
157.45,51.68,85.21,24.94,81.32,6.09,2115.67,cafe_robusta
102.37,49.17,100.56,25.57,81.64,5.59,2050.1,cafe_robusta
117.27,40.75,62.84,25.69,73.91,5.74,2301.63,cafe_robusta
104.89,50.94,88.24,27.56,62.17,5.3,2189.52,cafe_robusta
80.99,53.9,73.34,29.21,72.9,5.85,1309.37,cafe_robusta
109.22,25.47,96.82,26.41,77.74,6.32,1808.63,cafe_robusta
98.67,31.68,119.3,23.17,75.68,5.02,1519.37,cafe_robusta
127.31,35.97,94.55,27.28,65.86,5.42,2089.8,cafe_robusta
123.06,20.51,106.92,26.96,61.97,6.12,1878.73,cafe_robusta
96.38,39.58,101.68,29.36,78.55,5.45,1353.57,cafe_robusta
148.25,49.61,72.27,22.5,77.8,6.08,1430.29,cafe_robusta
133.46,29.76,78.24,24.6,73.01,6.21,1848.24,cafe_robusta
103.84,50.94,63.86,28.38,79.61,5.38,1457.78,cafe_robusta
149.98,39.56,63.22,29.13,68.73,5.51,2036.27,cafe_robusta
132.9,32.37,70.03,26.42,75.63,6.29,1829.77,cafe_robusta
131.66,21.9,122.62,24.62,75.81,6.37,2253.68,cafe_robusta
131.02,44.63,124.46,28.5,75.25,5.99,1391.45,cafe_robusta
117.61,30.53,90.24,27.3,63.73,5.03,1716.0,cafe_robusta
105.77,34.72,125.19,27.66,68.19,5.27,2004.02,cafe_robusta
132.61,36.93,74.89,22.23,66.64,5.69,2224.31,cafe_robusta
148.3,34.45,115.73,29.95,77.92,6.09,2382.4,cafe_robusta
107.05,20.39,129.09,25.92,79.64,6.22,1716.77,cafe_robusta
123.3,38.9,75.42,22.94,73.59,5.18,1649.92,cafe_robusta
94.89,44.74,121.04,26.62,70.25,6.49,1227.57,cafe_robusta
104.35,29.75,84.93,23.84,66.61,5.39,1857.47,cafe_robusta
111.28,42.37,96.01,23.47,80.25,5.71,1399.2,cafe_robusta
93.35,47.89,109.21,26.05,67.65,5.69,2027.43,cafe_robusta
150.34,39.46,79.37,22.34,64.39,5.98,1408.57,cafe_robusta
118.52,44.46,81.58,27.35,74.53,5.66,2366.42,cafe_robusta
135.36,32.62,116.3,27.9,79.79,5.96,1693.18,cafe_robusta
107.89,42.9,69.16,28.56,69.26,5.95,1848.78,cafe_robusta
121.55,45.83,103.87,24.0,61.86,6.26,2350.36,cafe_robusta
93.16,30.83,79.76,29.5,65.12,5.25,1436.39,cafe_robusta
138.39,51.08,87.54,23.09,74.64,5.31,1283.4,cafe_robusta
150.9,50.48,128.31,25.79,67.35,6.15,1434.64,cafe_robusta
99.46,28.95,126.61,27.84,63.34,5.14,2295.66,cafe_robusta
144.18,43.48,73.73,25.84,75.07,6.4,1420.25,cafe_robusta
121.24,25.52,91.07,23.6,80.9,5.38,1742.24,cafe_robusta
112.62,50.32,113.05,22.46,61.68,5.83,1756.03,cafe_robusta
102.05,47.74,69.0,29.79,60.6,5.18,1604.71,cafe_robusta
120.73,27.56,111.54,24.86,60.96,6.32,2427.03,cafe_robusta
129.49,48.23,68.48,24.15,68.13,6.44,1865.89,cafe_robusta
80.59,33.31,60.54,23.9,71.37,5.49,1242.55,cafe_robusta
89.31,39.28,108.69,25.24,78.29,5.24,1358.68,cafe_robusta
147.16,31.87,90.26,29.58,70.6,5.01,2419.36,cafe_robusta
81.13,43.18,82.6,25.76,73.68,5.61,2206.68,cafe_robusta
154.46,23.02,116.02,23.03,62.01,6.43,1836.09,cafe_robusta
92.21,39.95,78.43,25.71,75.62,6.3,1204.01,cafe_robusta
97.13,23.37,66.8,29.57,83.4,6.12,2035.98,cafe_robusta
147.84,22.04,68.36,24.54,80.81,5.71,1854.65,cafe_robusta
98.34,42.69,122.15,24.64,75.48,5.5,2230.53,cafe_robusta
118.0,31.88,89.4,22.73,81.65,6.44,1820.64,cafe_robusta
97.71,43.26,91.67,24.02,60.96,6.33,2235.75,cafe_robusta
146.32,35.39,112.73,26.65,69.37,6.26,2498.38,cafe_robusta
151.94,47.17,112.33,27.2,81.34,5.74,1436.25,cafe_robusta
141.44,52.18,83.89,28.26,66.84,6.41,2088.5,cafe_robusta
125.54,47.3,116.93,29.14,82.53,5.08,1359.78,cafe_robusta
146.08,53.11,81.54,22.07,68.07,5.57,2189.34,cafe_robusta
83.81,27.44,122.58,23.24,78.98,5.54,2061.46,cafe_robusta
85.91,30.03,89.74,28.86,74.09,5.07,2242.43,cafe_robusta
84.36,52.7,74.82,25.9,61.81,5.84,1846.4,cafe_robusta
112.82,21.25,121.53,28.42,75.83,5.86,2103.43,cafe_robusta
91.52,52.64,79.93,27.25,75.17,5.95,2342.64,cafe_robusta
103.67,46.21,101.89,22.61,70.35,6.26,1609.95,cafe_robusta
118.58,37.1,103.26,29.07,64.34,5.76,1751.55,cafe_robusta
103.67,52.19,60.57,22.98,78.33,5.4,2140.13,cafe_robusta
146.58,28.91,73.44,23.16,65.0,5.4,2329.37,cafe_robusta
141.6,20.06,121.19,22.63,76.38,5.23,1280.96,cafe_robusta
140.78,36.35,101.93,25.4,61.68,6.11,2266.46,cafe_robusta
83.31,33.15,99.01,26.84,74.45,6.04,2456.86,cafe_robusta
111.25,39.48,108.94,26.74,69.67,5.94,2045.14,cafe_robusta
126.8,27.18,95.42,29.07,81.72,6.13,2106.35,cafe_robusta
92.26,36.08,67.77,28.54,67.28,6.15,2258.95,cafe_robusta
151.4,46.38,99.53,26.79,68.01,5.27,1369.83,cafe_robusta
94.56,52.69,71.51,27.79,64.62,6.46,1676.56,cafe_robusta
112.97,34.16,117.15,23.75,80.78,5.99,1486.36,cafe_robusta
85.23,47.12,75.33,29.11,63.24,5.92,2099.82,cafe_robusta
132.62,31.06,121.29,28.16,72.76,5.9,1936.28,cafe_robusta
145.74,46.37,66.48,17.36,74.63,5.74,2453.48,cafe_arabica
121.98,16.75,73.5,19.29,71.66,5.83,1810.58,cafe_arabica
143.62,17.77,88.61,19.54,56.15,5.59,1881.97,cafe_arabica
80.73,31.73,92.62,21.22,65.93,5.88,1629.76,cafe_arabica
89.8,29.68,114.69,16.82,63.27,6.23,2205.2,cafe_arabica
147.25,21.68,51.16,17.9,57.99,6.05,2398.78,cafe_arabica
125.06,19.75,58.13,23.2,64.75,6.42,2236.22,cafe_arabica
149.47,45.49,78.99,21.82,64.42,5.73,1741.03,cafe_arabica
101.79,18.9,62.44,19.51,74.08,6.08,1908.5,cafe_arabica
89.42,21.86,96.09,22.63,62.98,6.05,2206.73,cafe_arabica
74.66,27.28,101.08,21.16,56.07,5.74,2179.96,cafe_arabica
91.71,43.5,52.07,16.71,60.63,6.43,2296.32,cafe_arabica
140.73,30.42,107.58,22.68,63.0,6.49,2351.24,cafe_arabica
147.93,45.33,104.33,23.49,63.4,6.28,1712.89,cafe_arabica
128.62,42.49,100.16,22.65,63.27,6.04,1510.67,cafe_arabica
81.68,37.55,89.36,16.78,59.87,5.84,2216.41,cafe_arabica
118.78,17.43,103.2,17.36,68.44,5.62,2497.92,cafe_arabica
76.43,40.96,87.89,15.77,55.54,5.86,2302.22,cafe_arabica
73.29,39.65,95.88,17.39,56.55,6.42,1800.35,cafe_arabica
78.91,38.85,65.17,19.28,56.01,6.49,1947.62,cafe_arabica
149.93,28.5,74.35,23.23,61.59,5.93,1578.11,cafe_arabica
146.44,17.98,103.98,19.85,56.23,5.5,2435.55,cafe_arabica
129.37,39.03,80.7,17.15,68.6,6.11,2226.34,cafe_arabica
99.26,49.54,54.69,15.72,73.34,6.15,1826.33,cafe_arabica
130.96,30.85,51.48,20.86,59.86,5.62,1725.27,cafe_arabica
108.09,16.74,111.82,20.04,60.86,6.19,2304.24,cafe_arabica
119.11,22.09,57.72,22.74,59.69,5.52,2142.9,cafe_arabica
82.23,49.68,110.88,20.48,71.68,5.97,2288.49,cafe_arabica
121.72,16.0,116.41,22.75,74.07,6.23,1912.06,cafe_arabica
86.56,21.3,60.14,16.99,66.01,6.18,1814.06,cafe_arabica
113.9,26.94,98.76,23.9,68.78,5.56,1977.23,cafe_arabica
131.63,33.98,116.57,15.49,60.82,5.72,2267.62,cafe_arabica
111.9,19.84,69.99,19.7,74.92,5.86,1656.83,cafe_arabica
109.77,25.86,89.62,19.2,68.79,6.41,1700.51,cafe_arabica
135.69,48.22,76.15,16.02,71.44,6.2,1712.71,cafe_arabica
105.62,35.23,61.89,21.43,68.8,6.39,2067.27,cafe_arabica
115.95,36.68,69.16,21.83,68.25,6.34,2268.59,cafe_arabica
121.09,20.63,114.34,18.3,74.29,5.9,1645.94,cafe_arabica
140.79,42.83,105.04,15.8,72.59,6.1,1970.36,cafe_arabica
143.05,38.31,59.31,19.68,67.73,6.4,1779.89,cafe_arabica
133.54,42.99,58.96,15.16,66.63,6.29,2054.43,cafe_arabica
135.07,36.78,95.73,15.25,56.77,6.23,2262.84,cafe_arabica
113.37,35.66,93.01,15.94,68.36,5.98,2102.52,cafe_arabica
115.05,41.71,72.3,18.36,62.83,6.26,1931.11,cafe_arabica
84.17,49.41,84.54,15.98,68.41,6.24,2000.22,cafe_arabica
121.72,21.04,75.75,16.46,62.74,6.06,1942.54,cafe_arabica
117.46,32.56,72.25,16.29,60.05,5.7,2207.42,cafe_arabica
135.6,40.21,95.06,17.77,69.22,6.11,1546.89,cafe_arabica
142.61,17.8,85.19,19.62,71.74,6.41,2439.68,cafe_arabica
115.57,38.77,56.2,19.39,72.96,5.96,1569.59,cafe_arabica
86.05,30.03,66.63,18.53,61.66,5.82,1591.16,cafe_arabica
140.62,39.24,93.64,20.46,62.93,6.32,2430.04,cafe_arabica
70.45,17.77,97.25,17.12,73.23,6.17,1868.29,cafe_arabica
103.22,39.18,59.87,22.95,55.1,6.48,1667.65,cafe_arabica
129.37,16.4,80.2,20.67,56.4,5.94,1803.14,cafe_arabica
109.86,32.66,104.97,16.11,56.65,5.9,2387.52,cafe_arabica
138.42,34.6,112.21,22.25,60.56,5.67,1801.16,cafe_arabica
88.17,36.8,90.94,20.39,58.79,6.29,1933.63,cafe_arabica
107.8,49.89,69.76,18.55,68.53,6.38,1626.78,cafe_arabica
128.8,47.14,79.6,17.58,68.55,5.75,1884.29,cafe_arabica
141.75,35.66,56.65,17.97,67.55,5.98,2160.34,cafe_arabica
130.92,31.82,119.09,23.23,56.2,5.77,1800.54,cafe_arabica
84.74,25.92,79.74,15.46,57.55,5.6,1546.32,cafe_arabica
108.52,26.68,115.48,15.92,73.52,5.59,2119.22,cafe_arabica
89.82,43.94,54.3,23.57,55.95,5.74,1964.18,cafe_arabica
130.48,48.29,79.96,21.82,69.54,6.07,2190.92,cafe_arabica
73.05,30.46,105.01,19.27,72.47,6.33,2363.45,cafe_arabica
80.4,23.54,52.07,23.85,59.72,5.87,1774.93,cafe_arabica
73.18,24.14,56.87,18.55,74.34,6.2,2206.9,cafe_arabica
106.25,43.4,113.58,23.65,56.98,6.38,1725.08,cafe_arabica
101.78,27.09,97.26,20.38,57.18,6.28,1939.65,cafe_arabica
70.18,29.51,86.14,15.62,58.02,6.49,2371.2,cafe_arabica
80.67,35.31,76.55,19.89,64.41,5.55,1815.42,cafe_arabica
80.04,32.11,113.51,23.96,73.89,6.49,1515.25,cafe_arabica
128.36,24.55,110.59,22.32,63.47,5.97,1765.09,cafe_arabica
93.1,49.34,112.22,16.73,60.51,5.61,2488.87,cafe_arabica
142.58,34.32,98.5,21.73,59.08,6.43,2026.74,cafe_arabica
77.4,28.9,92.12,18.18,68.98,6.38,2271.89,cafe_arabica
121.41,32.93,67.81,19.09,60.86,6.43,2407.31,cafe_arabica
82.47,43.79,99.2,23.78,64.27,6.22,2017.88,cafe_arabica
75.55,16.64,58.55,17.67,60.18,6.23,2215.92,cafe_arabica
147.71,25.86,115.69,20.52,64.91,6.17,2202.76,cafe_arabica
83.75,41.31,100.76,23.98,73.24,6.18,2212.36,cafe_arabica
145.68,48.85,107.89,21.91,57.23,6.33,1753.2,cafe_arabica
115.1,29.19,74.19,17.79,72.11,6.27,2023.45,cafe_arabica
123.16,49.46,77.83,19.96,65.67,6.44,1851.56,cafe_arabica
148.9,25.66,57.62,16.72,63.52,6.15,2016.83,cafe_arabica
100.1,34.67,108.72,22.55,69.52,6.45,2090.2,cafe_arabica
70.61,25.18,72.98,19.93,73.1,6.34,1732.17,cafe_arabica
111.55,38.07,119.13,15.28,64.28,6.49,2477.21,cafe_arabica
96.46,15.0,91.07,22.8,61.49,6.43,1832.7,cafe_arabica
118.82,40.27,74.18,18.17,64.4,6.34,1600.85,cafe_arabica
120.52,38.71,89.05,23.42,67.04,6.13,2099.76,cafe_arabica
127.76,19.74,112.6,15.38,67.81,6.12,1708.12,cafe_arabica
73.26,19.86,69.02,22.94,72.11,5.56,1789.27,cafe_arabica
141.15,23.28,119.72,17.31,69.78,5.92,1636.24,cafe_arabica
90.41,38.63,73.59,20.44,59.11,5.95,2012.25,cafe_arabica
103.02,21.93,82.31,21.24,74.3,6.29,1661.47,cafe_arabica
91.82,17.76,59.5,17.26,58.99,5.71,1730.77,cafe_arabica
94.05,19.4,69.45,21.2,59.73,5.67,1567.7,cafe_arabica
110.0,44.47,54.13,19.88,68.01,6.09,2377.62,cafe_arabica
139.31,17.01,75.27,21.04,74.05,6.3,1676.59,cafe_arabica
92.34,41.73,83.0,19.93,67.18,5.6,2355.96,cafe_arabica
139.05,31.39,93.88,20.94,58.79,5.61,1520.67,cafe_arabica
143.03,27.1,56.01,19.19,56.51,5.59,1988.89,cafe_arabica
110.71,35.31,95.94,21.01,63.66,6.14,1804.74,cafe_arabica
105.3,28.77,73.04,17.15,56.57,6.01,2037.29,cafe_arabica
96.89,49.15,88.99,23.0,66.4,5.69,2474.62,cafe_arabica
140.83,31.49,67.01,17.0,71.12,5.57,2138.06,cafe_arabica
121.21,21.39,99.34,21.35,62.0,5.98,2332.76,cafe_arabica
111.85,36.64,78.89,16.35,74.96,6.03,1836.45,cafe_arabica
127.1,36.73,66.3,22.89,56.42,6.11,1977.89,cafe_arabica
95.46,43.92,95.94,21.84,63.29,6.44,1844.72,cafe_arabica
112.48,47.68,55.82,15.98,74.88,6.47,2271.7,cafe_arabica
108.74,32.71,68.0,18.89,63.63,5.54,1953.16,cafe_arabica
108.38,38.3,86.15,22.76,62.35,5.91,2071.48,cafe_arabica
86.22,28.77,98.03,18.71,73.13,6.12,1653.77,cafe_arabica
109.0,41.77,95.03,22.97,70.0,5.56,1612.51,cafe_arabica
121.98,23.34,91.15,22.13,66.54,5.92,2146.27,cafe_arabica
81.49,40.31,98.79,19.63,60.58,6.3,2010.55,cafe_arabica
74.73,47.15,103.74,20.26,63.74,6.46,2275.02,cafe_arabica
112.8,37.86,69.65,16.76,60.47,5.79,2239.74,cafe_arabica
81.2,42.22,86.64,18.46,61.01,6.01,1817.52,cafe_arabica
104.36,40.87,93.82,21.73,69.26,6.32,1701.69,cafe_arabica
149.61,31.65,100.28,21.1,66.32,6.5,1717.32,cafe_arabica
103.74,19.47,62.73,21.42,55.1,6.39,2133.18,cafe_arabica
105.27,26.6,58.84,23.29,69.25,5.84,1570.94,cafe_arabica
96.05,21.46,105.04,21.48,64.96,6.39,1680.68,cafe_arabica
106.16,39.87,54.75,18.35,66.43,5.87,1980.2,cafe_arabica
118.65,27.89,57.42,16.26,65.54,5.67,2389.83,cafe_arabica
136.73,27.22,108.17,19.8,58.18,6.11,2179.45,cafe_arabica
76.71,26.01,50.38,17.85,61.71,6.13,1699.04,cafe_arabica
72.41,26.05,107.79,18.59,63.3,5.97,2251.79,cafe_arabica
108.4,18.19,64.45,16.69,65.16,5.53,1783.62,cafe_arabica
118.58,27.41,99.54,18.52,74.59,6.47,2299.84,cafe_arabica
146.35,22.17,102.56,17.89,69.51,5.87,1789.42,cafe_arabica
146.7,22.35,103.1,21.07,61.07,5.96,1642.94,cafe_arabica
143.7,48.88,101.27,22.64,56.65,5.88,1830.81,cafe_arabica
115.2,21.42,89.44,20.89,57.65,5.63,1535.42,cafe_arabica
130.87,26.59,65.78,22.0,57.87,5.93,2244.79,cafe_arabica
115.91,34.39,61.02,16.63,66.65,5.52,2369.12,cafe_arabica
98.04,29.58,68.09,22.89,67.85,5.95,2085.31,cafe_arabica
100.43,31.3,75.03,18.7,61.3,5.58,1537.35,cafe_arabica
83.93,23.81,112.33,20.5,74.17,5.84,1901.74,cafe_arabica
127.58,35.23,86.95,20.18,66.68,6.27,2168.08,cafe_arabica
146.59,48.18,79.53,15.32,55.22,5.62,1574.9,cafe_arabica
99.87,16.85,93.74,16.71,65.28,5.6,2327.73,cafe_arabica
132.4,28.53,113.74,16.67,71.28,6.05,1829.58,cafe_arabica
76.75,21.0,110.4,20.46,59.74,6.0,1607.84,cafe_arabica
77.91,46.77,82.05,18.25,73.98,5.9,1836.24,cafe_arabica
91.84,34.78,89.09,15.15,68.08,6.29,2115.96,cafe_arabica
139.59,24.67,63.44,21.28,58.77,5.59,1596.62,cafe_arabica
131.47,16.01,70.26,16.16,70.1,6.0,1705.49,cafe_arabica
130.03,41.26,86.61,17.48,66.73,6.43,1551.64,cafe_arabica
91.36,24.97,94.23,20.86,59.13,5.72,2428.21,cafe_arabica
130.5,47.7,108.08,18.62,57.44,6.13,1851.99,cafe_arabica
104.03,29.91,115.56,15.62,58.86,6.11,2383.76,cafe_arabica
